Date,Close,High,Low,Open,Volume,MA_7,MA_30,Daily_Return,RSI_14
2018-02-13,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,8414.37437220982,10119.480078125,-0.03677344497335466,40.392435208221904
2018-02-14,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,8681.992954799107,9975.307747395833,0.10424378247495736,45.79075407067389
2018-02-15,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,8953.537318638393,9931.17109375,0.07075267978887334,56.03503222219711
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,9167.383021763393,9899.347786458333,0.006639518158486624,58.79346191498648
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,9523.21156529018,9887.274446614583,0.0858714440383399,61.38134117977705
2018-02-18,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,9869.187220982143,9852.087760416667,-0.050473816513253555,63.91136562426506
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,10197.5771484375,9796.291080729166,0.06382797366007709,78.3618396434194
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,10598.347237723214,9789.74443359375,0.01589270609507487,76.41860385549896
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,10769.171595982143,9781.711100260416,-0.06254985596523333,70.49334251115972
2018-02-22,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,10746.11439732143,9752.931087239584,-0.06411363144322124,61.551167058567785
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,10755.714285714286,9717.65439453125,0.02959516335582202,60.634677913591055
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,10570.05287388393,9669.443391927083,-0.04737642731178393,57.70803013805799
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,10443.328683035714,9619.221061197917,-0.015116557715992629,60.39356816028107
2018-02-26,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,10320.671595982143,9583.421061197916,0.07263210586495439,59.87934374638659
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,10223.800083705357,9548.064388020834,0.03462041028492213,64.53219933418644
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,10182.014369419643,9518.114388020833,-0.030552997565149287,56.69028963390597
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,10317.1572265625,9546.271061197916,0.05319339372337972,55.91531214954153
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,10429.343052455357,9575.114420572916,0.012364203326180156,56.36209423210742
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,10668.861607142857,9652.419759114584,0.036377885560451295,53.02843456303868
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,10932.84291294643,9741.81474609375,0.0019930384320943073,58.44831935926457
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,11105.214285714286,9821.761067708334,0.005272501204946822,53.429560014028056
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,11112.97154017857,9905.190755208334,-0.06855429544313296,44.51704454253784
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,11051.21010044643,10005.534098307291,-0.0755415215926486,43.74020412528195
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,10828.92578125,10060.234423828126,-0.0572531755818666,44.6253777370881
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,10579.08998325893,10117.442757161458,-0.006116008644050375,41.13746873514004
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,10204.275669642857,10137.456429036458,-0.050500379066334866,41.26255613388741
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,9927.99428013393,10165.511409505209,0.08037783474086391,49.2805643270163
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,9589.682896205357,10184.952067057291,-0.03899407015352063,39.73041362295136
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,9363.2470703125,10220.448046875,-0.001115738597840088,35.57749000215672
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,9120.995535714286,10198.556022135417,-0.10060415105858134,31.978006728252723
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,8964.6884765625,10188.641048177084,0.0037547153880626016,25.380062058280203
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,8821.945591517857,10150.098372395832,0.0045163099033997955,23.99742377116287
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,8686.357003348214,10075.11435546875,-0.05054594090041897,16.30914598748788
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,8492.792689732143,10008.106998697916,0.038752615832098325,20.562415105422247
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,8410.7255859375,9925.372005208334,0.04948766471821564,25.199035837726683
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,8370.52845982143,9870.761002604168,0.03276917997335538,32.78819800229715
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,8464.738560267857,9794.227018229167,0.0017737814072429359,38.793061750471495
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,8525.825613839286,9705.052669270834,-0.022488995834565095,42.16513777475343
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,8603.149972098214,9644.693326822917,0.017316940467241304,44.733257437370106
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,8710.470005580357,9600.1306640625,-0.023818586517076135,47.57934514052005
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,8749.341517857143,9539.953352864582,-0.019882032253830673,34.73583212193296
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,8689.16294642857,9486.497688802083,-0.033708485106174635,35.610576416923905
2018-03-27,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,8534.815848214286,9425.441341145834,-0.04584504758621555,32.20317957841297
2018-03-28,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,8395.558663504464,9345.034000651041,0.015503551724572073,44.783441685324874
2018-03-29,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,8172.305873325893,9226.370686848959,-0.09916170347942321,34.98513114585117
2018-03-30,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,7888.148716517857,9109.4580078125,-0.03840241264367461,31.98235833921636
2018-03-31,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,7646.064383370535,8976.875667317709,0.012046952245941878,37.18048266355563
2018-04-01,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,7410.128627232143,8835.469986979168,-0.01854151465198095,30.30399240580212
2018-04-02,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,7249.328543526785,8688.606640625,0.03500318149775872,26.805012890700382
2018-04-03,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,7195.481375558035,8553.390315755209,0.052557958843978625,28.718092715428227
2018-04-04,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,7038.2470703125,8396.074983723958,-0.08077536819799569,24.12427404331997
2018-04-05,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,6987.642787388393,8263.793977864583,-0.006181881962836755,25.11656696641181
2018-04-06,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,6951.328473772322,8152.818961588541,-0.025714036045156208,21.061355145808776
2018-04-07,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,6942.408482142857,8070.021630859375,0.041403974915207975,27.698300176187487
2018-04-08,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,6968.021344866072,7992.8873046875,0.016268081926749334,31.024247540575672
2018-04-09,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,6923.297084263393,7923.044970703125,-0.03599192973886778,31.29522330659195
2018-04-10,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,6834.532784598215,7831.582633463541,0.009456851084145068,35.87365654920774
2018-04-11,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,6850.887067522322,7757.022623697917,0.019541295257440083,36.0928680894571
2018-04-12,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,7004.855608258928,7713.50263671875,0.13215957347142848,59.83706830762303
2018-04-13,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,7184.80419921875,7701.040983072917,0.0008505194964667506,64.74598186977133
2018-04-14,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,7338.397112165178,7690.553645833334,0.011433729892771805,64.82100509494805
2018-04-15,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,7524.910016741072,7690.245670572916,0.04293260747550409,70.45266932846474
2018-04-16,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,7708.901436941965,7694.972005208333,-0.03246930563679795,63.31458319828915
2018-04-17,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,7861.377162388393,7684.25234375,-0.01943001508226172,56.47251858099465
2018-04-18,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,8032.105747767857,7668.677994791667,0.03307100821331388,71.09340075621087
2018-04-19,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,8089.971400669643,7648.039322916667,0.016033678248838168,73.22189553853741
2018-04-20,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,8225.66713169643,7645.257649739583,0.06649384172813311,80.95305325982433
2018-04-21,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,8355.572823660714,7650.827994791666,0.0056241188854653235,79.67141401192043
2018-04-22,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,8423.19419642857,7648.255989583334,-0.010468133204319163,76.75257552546975
2018-04-23,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,8547.795619419643,7657.0146484375,0.014589094689994253,83.74779521130804
2018-04-24,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,8804.282784598214,7697.07197265625,0.08583925965266448,86.67338555315969
2018-04-25,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,8901.757114955357,7718.28330078125,-0.0878329224671307,70.31303342120425
2018-04-26,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,9042.785714285714,7766.565625,0.049263206888732425,66.83074691298852
2018-04-27,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,9062.9599609375,7800.984619140625,-0.031725437819185576,62.33201368129057
2018-04-28,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,9127.66001674107,7873.743961588541,0.040216831097785066,64.50747144128928
2018-04-29,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,9215.748604910714,7958.029296875,0.0075519876851644074,62.32247366044468
2018-04-30,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,9259.98716517857,8033.596630859375,-0.01895410931393615,63.64511483140194
2018-05-01,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,9177.345703125,8109.422623697917,-0.013152901248456694,64.16426338046548
2018-05-02,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,9233.085658482143,8181.1599609375,0.012820488107240013,62.91757705097587
2018-05-03,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,9299.1357421875,8257.418310546875,0.05499619247287524,66.00521193206373
2018-05-04,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,9401.094308035714,8352.315641276042,-0.004423358338729533,60.63358298331321
2018-05-05,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,9473.904296875,8453.871647135416,0.016224566817716557,61.6601926725017
2018-05-06,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,9507.578543526786,8554.487646484375,-0.020627661161558675,60.05634250713787
2018-05-07,9373.009765625,9665.849609375,9231.5302734375,9645.669921875,7394019840,9526.501395089286,8636.551643880208,-0.02918652325920712,55.03428048999896
2018-05-08,9234.8203125,9462.75,9127.76953125,9380.8701171875,7415869952,9543.04575892857,8710.261653645834,-0.014743338221176572,43.85186038761839
2018-05-09,9325.1796875,9374.759765625,9031.6201171875,9223.73046875,7226890240,9555.797154017857,8795.409977213541,0.009784638135047707,57.98703322776058
2018-05-10,9043.9404296875,9396.0400390625,9040.51953125,9325.9599609375,6906699776,9455.80859375,8869.049332682293,-0.030159124782280555,45.82747744116522
2018-05-11,8441.490234375,9052.9599609375,8394.4599609375,9052.9599609375,8488520192,9275.91294642857,8918.155013020832,-0.06661368459868511,41.35355824743688
2018-05-12,8504.8896484375,8664.8603515625,8223.5,8441.4404296875,6821380096,9082.58998325893,8938.676334635416,0.007510452811321011,35.23533741056208
2018-05-13,8723.9404296875,8773.5498046875,8395.1201171875,8515.490234375,5866379776,8949.610072544643,8966.27568359375,0.025755864015265972,38.4345448560409
2018-05-14,8716.7900390625,8881.1201171875,8367.9697265625,8713.099609375,7364149760,8855.86439732143,8990.62734375,-0.0008196285477451992,40.75890269529277
2018-05-15,8510.3798828125,8836.1904296875,8456.4501953125,8705.1904296875,6705710080,8752.37290736607,8996.669661458332,-0.023679606291423294,39.573725876870874
2018-05-16,8368.830078125,8508.4296875,8175.490234375,8504.41015625,6760220160,8615.751534598214,9007.008333333333,-0.016632607079429262,35.27046342217615
2018-05-17,8094.31982421875,8445.5400390625,8054.1201171875,8370.0498046875,5862530048,8480.09144810268,9013.415999348957,-0.03280150885412081,19.56500939916853
2018-05-18,8250.9697265625,8274.1201171875,7974.81982421875,8091.830078125,5764190208,8452.874232700893,9016.334326171875,0.019353065575076878,24.32627849369166
2018-05-19,8247.1796875,8372.0595703125,8183.35009765625,8255.73046875,4712399872,8416.058523995536,9014.763330078125,-0.0004593446816679725,19.83076240495953
2018-05-20,8513.25,8562.41015625,8205.240234375,8246.990234375,5191059968,8385.959891183036,9003.677327473959,0.03226197592169289,29.112459044983325
2018-05-21,8418.990234375,8557.51953125,8365.1201171875,8522.330078125,5154990080,8343.417061941964,8987.790999348957,-0.011072124702669384,31.257566205618147
2018-05-22,8041.77978515625,8423.25,8004.580078125,8419.8701171875,5137010176,8276.474190848214,8962.434993489584,-0.04480471395234409,28.57403675341824
2018-05-23,7557.81982421875,8054.66015625,7507.8798828125,8037.080078125,6491120128,8160.615583147322,8916.666324869791,-0.060180703011888936,22.191215610614194
2018-05-24,7587.33984375,7738.60009765625,7331.14013671875,7561.1201171875,6049220096,8088.189871651785,8846.327652994793,0.0039058908809461723,25.10919646686392
2018-05-25,7480.14013671875,7659.14013671875,7392.64990234375,7592.2998046875,4867829760,7978.071358816965,8800.807649739583,-0.014128760440268784,30.225082194403242
2018-05-26,7355.8798828125,7595.16015625,7349.1201171875,7486.47998046875,4051539968,7850.742815290178,8736.619986979167,-0.016612022186092146,26.94225500609471
2018-05-27,7368.22021484375,7381.740234375,7270.9599609375,7362.080078125,4056519936,7687.167131696428,8682.659000651041,0.0016776146739541087,20.332809267439657
2018-05-28,7135.990234375,7419.0498046875,7100.89013671875,7371.31005859375,5040600064,7503.881417410715,8608.909326171875,-0.03151778498705937,18.509473970897204
2018-05-29,7472.58984375,7526.419921875,7090.68017578125,7129.4599609375,5662660096,7422.568568638393,8544.026318359374,0.047169292322396306,30.346005236148216
2018-05-30,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,7400.954310825893,8482.8919921875,-0.008841623265862797,31.239108643688795
2018-05-31,7494.169921875,7608.89990234375,7361.1298828125,7406.14990234375,5127130112,7387.644321986607,8428.7306640625,0.011834154516914053,37.380196745010785
2018-06-01,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,7396.402901785715,8372.24833984375,0.006308940673935393,34.361071995447034
2018-06-02,7643.4501953125,7695.830078125,7497.259765625,7536.72021484375,4939299840,7437.484375,8302.23466796875,0.013525250098900043,37.245063855247686
2018-06-03,7720.25,7754.89013671875,7613.0400390625,7632.08984375,4851760128,7487.774344308035,8236.21767578125,0.010047792910929054,31.790040262159266
2018-06-04,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,7541.842912946428,8158.095003255208,-0.026654549419546036,30.241162608180147
2018-06-05,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,7564.8671875,8090.727001953125,0.015874645500039364,39.955090162269244
2018-06-06,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,7600.218610491072,8033.426009114583,0.002648788469189478,53.06781991870907
2018-06-07,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,7626.514369419643,7981.540006510417,0.0031696259943396754,52.90978182106914
2018-06-08,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,7638.438616071428,7924.864680989584,-0.006944340222814094,54.80007213649987
2018-06-09,7531.97998046875,7683.580078125,7531.97998046875,7632.52001953125,3845220096,7622.514299665178,7874.465999348959,-0.012188972783781837,55.96230052125266
2018-06-10,6786.02001953125,7499.5498046875,6709.06982421875,7499.5498046875,5804839936,7489.052873883928,7819.283658854167,-0.09903902597615177,36.83043002073385
2018-06-11,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,7402.259974888393,7766.018001302084,0.017816025003725366,44.54352677688726
2018-06-12,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,7252.059988839285,7694.631982421875,-0.04699056341537011,28.672322100997206
2018-06-13,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,7065.762834821428,7615.73564453125,-0.03531559589050193,26.55518825119111
2018-06-14,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,6922.492815290178,7554.567985026041,0.05125280718084646,33.56588832773849
2018-06-15,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,6755.587123325893,7490.826318359375,-0.03277281585696323,29.62845872996371
2018-06-16,6550.16015625,6592.490234375,6402.2900390625,6455.4501953125,3194170112,6615.3271484375,7439.354329427083,0.014493753193281167,29.405226577110398
2018-06-17,6499.27001953125,6589.10986328125,6499.27001953125,6545.52978515625,3104019968,6574.362862723215,7380.964339192708,-0.007769296552266991,26.77314908647216
2018-06-18,6734.81982421875,6781.14013671875,6446.68017578125,6510.06982421875,4039200000,6549.777134486607,7330.55234375,0.036242501693211526,35.33472008629121
2018-06-19,6769.93994140625,6822.5,6709.919921875,6742.39013671875,4057029888,6576.574288504465,7272.442008463541,0.005214707758210091,33.22015899420148
2018-06-20,6776.5498046875,6821.56005859375,6611.8798828125,6770.759765625,3888640000,6637.524274553572,7217.693994140625,0.0009763547887364776,32.86517244989595
2018-06-21,6729.740234375,6810.93994140625,6715.169921875,6780.08984375,3529129984,6645.294294084822,7173.959342447916,-0.006907581536569007,31.638997168145607
2018-06-22,6083.68994140625,6747.080078125,6006.60009765625,6737.8798828125,5079810048,6592.024274553572,7124.8216796875,-0.09599929127557916,25.733628897013105
2018-06-23,6162.47998046875,6224.81982421875,6071.81005859375,6090.10009765625,3431360000,6536.641392299107,7077.326350911459,0.012951028047344604,28.340977384153092
2018-06-24,6173.22998046875,6223.77978515625,5826.41015625,6164.27978515625,4566909952,6490.064243861607,7033.762679036458,0.0017444275736506754,37.37187168069821
2018-06-25,6249.18017578125,6327.3701171875,6119.68017578125,6171.97021484375,5500810240,6420.687151227678,6996.872688802084,0.012303153382069887,36.18971557222341
2018-06-26,6093.669921875,6290.16015625,6093.669921875,6253.5498046875,3279759872,6324.0771484375,6954.387679036458,-0.02488490482462502,38.95511382058374
2018-06-27,6157.1298828125,6180.0,6052.85009765625,6084.39990234375,3296219904,6235.588588169643,6921.759000651042,0.010414079159373646,45.282853393789075
2018-06-28,5903.43994140625,6170.41015625,5873.0498046875,6153.16015625,3467800064,6117.545689174107,6869.45400390625,-0.041202629509963784,30.42357840886406
2018-06-29,6218.2998046875,6261.66015625,5835.75,5898.1298828125,3966230016,6136.775669642857,6829.846663411458,0.053334982045442514,44.2378130427164
2018-06-30,6404.0,6465.509765625,6214.22021484375,6214.22021484375,4543860224,6171.278529575893,6793.507666015625,0.029863499854496434,46.616256114423486
2018-07-01,6385.81982421875,6432.85009765625,6289.2900390625,6411.68017578125,4788259840,6201.648507254465,6754.986653645833,-0.00283887816696593,47.3331316265388
2018-07-02,6614.18017578125,6683.85986328125,6305.7001953125,6380.3798828125,4396930048,6253.791364397322,6720.677652994792,0.03576053785551925,47.15451161989333
2018-07-03,6529.58984375,6671.3701171875,6447.75,6596.66015625,4672309760,6316.065638950893,6680.988981119792,-0.012789239147277698,44.46022046260097
2018-07-04,6597.5498046875,6771.919921875,6450.4599609375,6550.8701171875,4176689920,6378.982770647322,6650.424967447917,0.010407998444580624,45.98773660940803
2018-07-05,6639.14013671875,6749.5400390625,6546.64990234375,6599.7099609375,4999240192,6484.082798549107,6617.270979817708,0.006303905732049309,47.96444701883953
2018-07-06,6673.5,6700.93994140625,6533.5498046875,6638.68994140625,4313959936,6549.111397879465,6584.588313802084,0.005175348399594437,68.2745011063664
2018-07-07,6856.93017578125,6863.990234375,6579.240234375,6668.7099609375,3961080064,6613.815708705357,6557.211311848959,0.02748635285551071,70.2064009938436
2018-07-08,6773.8798828125,6885.91015625,6747.97998046875,6857.7998046875,3386210048,6669.252859933035,6528.843310546875,-0.012111876720297454,66.77144751082325
2018-07-09,6741.75,6838.68017578125,6724.33984375,6775.080078125,3718129920,6687.477120535715,6502.502311197916,-0.004743202325453666,64.09862720549822
2018-07-10,6329.9501953125,6767.740234375,6320.72021484375,6739.2099609375,4052430080,6658.957170758928,6487.299983723959,-0.06108203429191239,55.89768515291017
2018-07-11,6394.7099609375,6444.9599609375,6330.47021484375,6330.77001953125,3644859904,6629.980050223215,6470.226318359375,0.010230691178732654,55.926283562834456
2018-07-12,6228.81005859375,6397.10009765625,6136.419921875,6396.77978515625,3770170112,6571.361467633928,6458.441324869792,-0.025943303661489003,58.48789736028097
2018-07-13,6238.0498046875,6310.5498046875,6192.240234375,6235.02978515625,3805400064,6509.154296875,6454.71298828125,0.0014833886419449716,50.61295398723174
2018-07-14,6276.1201171875,6298.18994140625,6212.22021484375,6247.5,2923670016,6426.181431361607,6441.405322265625,0.006102918971790272,45.630789373411375
2018-07-15,6359.64013671875,6403.4599609375,6256.509765625,6272.7001953125,3285459968,6367.004324776785,6438.173990885417,0.013307587804530119,49.14376112698513
2018-07-16,6741.75,6741.75,6357.009765625,6357.009765625,4725799936,6367.004324776785,6444.560319010417,0.06008356684760452,53.79105636719223
2018-07-17,7321.0400390625,7387.240234375,6684.169921875,6739.64990234375,5961950208,6508.588588169643,6471.952652994792,0.08592576690955611,68.17578941655458
2018-07-18,7370.77978515625,7534.990234375,7280.47021484375,7315.31982421875,6103410176,6648.027134486607,6493.151318359375,0.006794081964906162,67.90721752772916
2018-07-19,7466.85986328125,7494.4599609375,7295.4599609375,7378.2001953125,5111629824,6824.891392299107,6516.381982421875,0.013035266406750123,68.6972531140213
2018-07-20,7354.1298828125,7594.669921875,7323.259765625,7467.39990234375,4936869888,6984.331403459822,6535.634651692709,-0.015097374603627811,64.84892115146489
2018-07-21,7419.2900390625,7437.64013671875,7262.41015625,7352.72021484375,3726609920,7147.641392299107,6558.619645182292,0.008860348850009636,62.93626113138272
2018-07-22,7418.490234375,7537.9501953125,7383.81982421875,7417.7998046875,3695460096,7298.905691964285,6603.11298828125,-0.00010780070374505346,65.4114995837071
2018-07-23,7711.10986328125,7771.5,7409.10009765625,7414.7099609375,5132480000,7437.385672433035,6654.733984375,0.03944463356578143,70.60872724630309
2018-07-24,8424.26953125,8424.26953125,7705.5,7716.509765625,7277689856,7594.989885602678,6729.768636067708,0.09248469813206439,89.46811662749761
2018-07-25,8181.39013671875,8416.8701171875,8086.35986328125,8379.66015625,5845400064,7710.791364397322,6794.175634765625,-0.028830914494162863,81.55231207248634
2018-07-26,7951.580078125,8290.330078125,7878.7099609375,8176.85009765625,4899089920,7780.037109375,6856.105973307292,-0.02808936559110453,79.75208904394333
2018-07-27,8165.009765625,8262.66015625,7839.759765625,7950.39990234375,5195879936,7895.877092633928,6923.035302734375,0.026841166837664243,81.08603168961719
2018-07-28,8192.150390625,8222.849609375,8110.77001953125,8169.06005859375,3988750080,8006.285714285715,6999.325651041667,0.0033240162325662848,81.01909762625087
2018-07-29,8218.4599609375,8272.259765625,8141.18017578125,8205.8203125,4107190016,8120.567103794643,7065.99765625,0.0032115585112559852,80.66086159235711
2018-07-30,8180.47998046875,8235.5,7917.5,8221.580078125,5551400000,8187.619977678572,7125.213655598958,-0.004621301393359478,76.77077081333374
2018-07-31,7780.43994140625,8181.52978515625,7696.93017578125,8181.2001953125,5287530000,8095.644321986607,7171.700992838541,-0.04890178082675012,59.159134251728204
2018-08-01,7624.91015625,7769.0400390625,7504.9501953125,7769.0400390625,4797620000,8016.147181919643,7205.3919921875,-0.01998984457531061,54.86156479430458
